Travelling empty duration,Full slope length,Empty slope length,Inpit Ramp length,Inpit Ramp Grade,Dump Ramp length,Dump Ramp Grade,Empty Weight (kg),Max Gross OperatingWeight,Total_weight,Overweight,predicted,pred
602.0,04596.550,04866.160,03275.050,9.14,0000,0.00,124114,317514.85,185700.0,0,164.57621053132917,164.57621053132917
662.0,05121.950,05314.570,03362.250,9.14,01056.000,8.33,114114,317514.85,195100.0,0,173.10554889908076,173.10554889908076
753.0,03721.150,04584.160,03362.250,9.14,0135.000,6.67,114114,317514.85,187400.0,0,126.29113745073032,126.29113745073032
641.0,03925.290,04466.840,0219.020,9.60,0000,10.00,114114,317514.85,193800.0,0,169.96948003115506,169.96948003115506
552.0,05505.480,05029.810,03642.720,9.18,0135.000,6.67,114114,317514.85,192600.0,0,166.38871016329978,166.38871016329978
588.0,05156.790,05446.510,03602.680,9.17,0456.000,8.33,114114,317514.85,178800.0,0,153.89455174690002,153.89455174690002
1191.0,06089.970,06968.690,03462.330,9.16,0000,0.00,114114,317514.85,191100.0,0,486.1938541350687,486.1938541350687
235.0,05475.040,0296.120,03602.680,9.17,0000,9.52,124114,317514.85,189400.0,0,475.1361002267586,475.1361002267586
3340.0,06541.370,09147.730,03462.330,9.16,0000,6.67,114114,317514.85,187200.0,0,175.3175541416166,175.3175541416166
519.0,04041.140,04588.460,0219.020,9.60,0000,10.00,114114,317514.85,188000.0,0,501.9166902938762,501.9166902938762
552.0,05210.380,05538.590,03362.250,9.14,0135.000,6.67,114114,317514.85,191600.0,0,141.34933227684348,141.34933227684348
374.0,03129.230,03128.710,0157.890,9.47,0000,10.00,124114,317514.85,183600.0,0,148.9446245966641,148.9446245966641
557.0,05209.470,04626.100,03362.250,9.14,0720.000,6.67,124114,317514.85,189800.0,0,599.6051304381208,599.6051304381208
660.0,05943.980,05166.340,03552.630,9.16,0456.000,8.33,124114,317514.85,186000.0,0,169.1687171957039,169.1687171957039
763.0,06017.160,05912.850,03602.680,9.17,0000,0.00,114114,317514.85,176700.0,0,174.56150494149745,174.56150494149745
401.0,03567.150,03459.790,096.740,9.03,060.000,8.33,114114,317514.85,188800.0,0,146.30933577108624,146.30933577108624
526.0,04309.420,04437.240,03149.950,9.34,0000,0.00,114114,317514.85,179900.0,0,172.9652747058974,172.9652747058974
542.0,06185.550,05685.480,03451.950,9.16,0000,6.67,124114,317514.85,194400.0,0,552.0356535255477,552.0356535255477
931.0,04690.200,05649.080,03275.050,9.14,0996.000,8.33,114114,317514.85,184800.0,0,159.17658713374112,159.17658713374112
614.0,05143.000,04439.720,03362.250,9.14,0336.000,8.33,124114,317514.85,195400.0,0,154.20377725221897,154.20377725221897
724.0,05051.780,05497.500,03362.250,9.14,0000,9.52,114114,317514.85,183900.0,0,453.8026357900212,453.8026357900212
981.0,05669.860,05322.250,03562.640,9.16,0135.000,6.67,124114,317514.85,190800.0,0,545.8963899440575,545.8963899440575
68.0,04086.240,0290.050,0157.890,9.47,060.000,8.33,124114,317514.85,194900.0,0,281.45351759297375,281.45351759297375
682.0,06993.730,06896.320,03462.330,9.16,0552.000,8.33,114114,317514.85,185400.0,0,176.69085397314393,176.69085397314393
791.0,05880.490,07955.600,03503.830,9.17,0000,0.00,124114,317514.85,187200.0,0,155.83261392099175,155.83261392099175
813.0,03424.270,05295.190,03372.120,9.14,0000,9.52,124114,317514.85,178800.0,0,171.76755617634564,171.76755617634564
852.0,05926.800,08521.930,03451.950,9.16,0816.000,8.33,114114,317514.85,191000.0,0,34.01484144124157,34.01484144124157
480.0,04894.690,04926.290,03451.950,9.16,0336.000,8.33,114114,317514.85,188800.0,0,458.1242206609947,458.1242206609947
391.0,02931.810,02711.240,0127.330,9.41,0552.000,8.33,124114,317514.85,190300.0,0,534.4326406811219,534.4326406811219
546.0,04694.410,04712.810,03263.690,9.14,0135.000,6.67,124114,317514.85,178600.0,0,141.929748657216,141.929748657216
621.0,05401.720,05240.150,03372.120,9.14,0754.000,7.69,114114,317514.85,191800.0,0,554.3793626781439,554.3793626781439
563.0,05210.820,05266.600,03319.140,9.14,0000,0.00,124114,317514.85,195000.0,0,406.5639303545931,406.5639303545931
1023.0,04779.070,04972.070,03562.640,9.16,0456.000,8.33,124114,317514.85,181000.0,0,265.2544299394797,265.2544299394797
2015.0,05517.970,08096.700,03642.720,9.18,0000,0.00,124114,317514.85,195600.0,0,316.8172106471047,316.8172106471047
632.0,04800.380,05258.510,03319.140,9.14,0105.000,9.52,114114,317514.85,197700.0,0,150.1756664380003,150.1756664380003
634.0,05227.270,03847.340,03602.680,9.17,0819.000,7.69,114114,317514.85,181700.0,0,158.91202380497006,158.91202380497006
3950.0,04759.690,011421.220,03263.690,9.14,0000,9.52,124114,317514.85,190100.0,0,416.25598723786874,416.25598723786874
608.0,04792.610,05023.650,03319.140,9.14,0336.000,8.33,124114,317514.85,187300.0,0,399.77162173178476,399.77162173178476
581.0,05574.100,05569.990,03411.750,9.15,052.500,9.52,124114,317514.85,195000.0,0,139.3333941996516,139.3333941996516
856.0,05664.160,06309.660,03372.120,9.14,0000,0.00,114114,317514.85,188600.0,0,147.2299355883666,147.2299355883666
550.0,04867.200,04706.780,03149.950,9.34,0135.000,6.67,114114,317514.85,193600.0,0,155.89432638455142,155.89432638455142
528.0,05554.250,04721.230,03263.690,9.14,0135.000,6.67,124114,317514.85,197300.0,0,173.8212822668077,173.8212822668077
526.0,05457.990,05570.180,03451.950,9.16,0000,6.67,124114,317514.85,184300.0,0,395.94820445642637,395.94820445642637
1089.0,06820.790,07228.300,03562.640,9.16,0819.000,7.69,124114,317514.85,186800.0,0,441.86646457084845,441.86646457084845
565.0,05185.230,05625.840,03451.950,9.16,0135.000,6.67,124114,317514.85,185000.0,0,178.86487537685943,178.86487537685943
840.0,05087.060,06868.410,03362.250,9.14,01056.000,8.33,124114,317514.85,174200.0,0,180.48006439905524,180.48006439905524
900.0,05727.320,07358.180,03362.250,9.14,0000,9.52,124114,317514.85,183400.0,0,146.85422039783828,146.85422039783828
804.0,04646.960,05352.980,03602.680,9.17,0456.000,8.33,114114,317514.85,192200.0,0,177.7904394258471,177.7904394258471
1001.0,04934.290,07956.610,03149.950,9.34,0754.000,7.69,114114,317514.85,199200.0,0,158.7622421164147,158.7622421164147
593.0,06002.570,05416.290,03372.120,9.14,0000,0.00,114114,317514.85,189500.0,0,153.0598701114473,153.0598701114473
515.0,05202.660,05594.900,03275.050,9.14,0000,0.00,114114,317514.85,180200.0,0,450.9349935478796,450.9349935478796
659.0,05545.160,05810.150,03451.950,9.16,0000,6.67,124114,317514.85,191100.0,0,164.61067701629145,164.61067701629145
263.0,02148.760,02011.390,066.160,8.64,0552.000,8.33,124114,317514.85,179100.0,0,421.3959329827423,421.3959329827423
673.0,05821.650,08410.770,03362.250,9.14,0000,9.52,124114,317514.85,186900.0,0,367.04536153802223,367.04536153802223
1486.0,04659.160,0110.480,03362.250,9.14,0000,9.52,124114,317514.85,182200.0,0,169.90858948499996,169.90858948499996
568.0,05080.030,05357.980,03275.050,9.14,0000,0.00,124114,317514.85,181400.0,0,150.41170261308096,150.41170261308096
699.0,05183.420,05298.600,03362.250,9.14,0135.000,6.67,124114,317514.85,190300.0,0,247.93417482579622,247.93417482579622
270.0,03219.360,02144.750,0157.890,9.47,060.000,8.33,114114,317514.85,189700.0,0,174.92446051635784,174.92446051635784
567.0,04136.080,04539.190,03263.690,9.14,0336.000,8.33,114114,317514.85,179100.0,0,425.9613433052248,425.9613433052248
643.0,06624.230,06762.880,03552.630,9.16,0000,6.67,114114,317514.85,191300.0,0,148.16440259947484,148.16440259947484
863.0,05228.480,05955.380,03275.050,9.14,0996.000,8.33,124114,317514.85,201700.0,0,328.8710600161941,328.8710600161941
681.0,06203.150,05995.810,03602.680,9.17,0000,0.00,114114,317514.85,179700.0,0,167.59951091622162,167.59951091622162
0.0,08015.030,06163.440,03552.630,9.16,0000,9.52,124114,317514.85,183800.0,0,147.85603288000368,147.85603288000368
1373.0,04751.120,03489.010,03319.140,9.14,0000,6.67,124114,317514.85,182700.0,0,154.84041224327447,154.84041224327447
0.0,05702.720,015.860,03451.950,9.16,0696.000,8.33,114114,317514.85,193000.0,0,496.6102749745724,496.6102749745724
346.0,03570.230,03399.970,0127.330,9.41,0552.000,8.33,124114,317514.85,209800.0,0,153.264996328392,153.264996328392
540.0,05443.990,05437.920,03372.120,9.14,0000,0.00,124114,317514.85,193300.0,0,414.9884501177164,414.9884501177164
593.0,04701.810,04882.180,03275.050,9.14,0000,0.00,124114,317514.85,189400.0,0,161.0259305109098,161.0259305109098
339.0,03167.220,03170.570,0188.460,9.54,036.000,8.33,124114,317514.85,201800.0,0,168.93878471315017,168.93878471315017
653.0,04811.290,05002.110,03263.690,9.14,0000,6.67,114114,317514.85,192500.0,0,176.32743325478393,176.32743325478393
316.0,03546.590,02612.140,066.160,8.64,0552.000,8.33,124114,317514.85,188500.0,0,175.62931931931018,175.62931931931018
590.0,03420.730,0659.530,0157.890,9.47,060.000,8.33,114114,317514.85,192400.0,0,470.27020906508346,470.27020906508346
598.0,05492.340,05363.730,03319.140,9.14,0135.000,6.67,124114,317514.85,199100.0,0,430.45769881288766,430.45769881288766
1025.0,05304.600,05525.880,03602.680,9.17,0912.000,8.33,124114,317514.85,186400.0,0,487.5456303255996,487.5456303255996
502.0,05238.910,05510.760,03319.140,9.14,0754.000,7.69,124114,317514.85,206400.0,0,169.6784213028221,169.6784213028221
617.0,04950.600,05290.310,03319.140,9.14,0754.000,7.69,124114,317514.85,192800.0,0,292.26300107530494,292.26300107530494
570.0,04296.070,04346.880,03263.690,9.14,0754.000,7.69,114114,317514.85,197000.0,0,505.8375954632351,505.8375954632351
645.0,06129.270,06440.730,03372.120,9.14,0000,0.00,114114,317514.85,187500.0,0,576.7969269162593,576.7969269162593
1043.0,05986.600,09627.120,03451.950,9.16,0000,6.67,124114,317514.85,183500.0,0,485.6610283998473,485.6610283998473
589.0,05384.810,05456.130,03362.250,9.14,0754.000,7.69,124114,317514.85,186300.0,0,173.2321026274297,173.2321026274297
586.0,05550.920,05753.810,03275.050,9.14,01056.000,8.33,124114,317514.85,189800.0,0,140.0173678558279,140.0173678558279
21.0,06050.360,0000,03411.750,9.15,073.500,9.52,114114,317514.85,198200.0,0,168.693235735924,168.693235735924
550.0,04818.110,04655.880,03275.050,9.14,0720.000,6.67,114114,317514.85,182400.0,0,166.72320178297693,166.72320178297693
491.0,05173.390,05237.190,03275.050,9.14,0000,0.00,124114,317514.85,172100.0,0,157.21425723258955,157.21425723258955
791.0,06037.680,06850.370,03462.330,9.16,0816.000,8.33,114114,317514.85,177100.0,0,163.62350750715507,163.62350750715507
2089.0,06002.460,05840.950,03263.690,9.14,0135.000,6.67,124114,317514.85,172200.0,0,477.4759498326014,477.4759498326014
367.0,02998.220,02967.040,096.740,9.03,036.000,8.33,114114,317514.85,174100.0,0,440.6251237378747,440.6251237378747
650.0,05321.750,05435.160,03362.250,9.14,0135.000,6.67,124114,317514.85,187900.0,0,148.8619488727215,148.8619488727215
814.0,05095.260,05829.500,03503.830,9.17,0456.000,8.33,114114,317514.85,200500.0,0,166.45747758443133,166.45747758443133
5824.0,03165.060,04697.640,0188.460,9.54,036.000,8.33,124114,317514.85,182000.0,0,390.1277069382233,390.1277069382233
604.0,05175.590,04861.340,03642.720,9.18,0000,0.00,124114,317514.85,188800.0,0,145.61845869428817,145.61845869428817
588.0,04741.570,05185.010,03319.140,9.14,0000,9.52,124114,317514.85,189300.0,0,171.33417872649227,171.33417872649227
552.0,05553.260,05410.350,03319.140,9.14,0000,0.00,124114,317514.85,184300.0,0,137.6846030562469,137.6846030562469
549.0,04882.500,05189.870,03362.250,9.14,0000,0.00,124114,317514.85,190000.0,0,377.1119581319534,377.1119581319534
986.0,06224.640,07792.710,03451.950,9.16,0000,9.52,114114,317514.85,184100.0,0,340.7891679423091,340.7891679423091
1498.0,05584.760,05236.080,03451.950,9.16,0000,6.67,114114,317514.85,206700.0,0,138.25871814352203,138.25871814352203
701.0,05153.050,06728.810,03552.630,9.16,0456.000,8.33,124114,317514.85,187300.0,0,167.35621721102686,167.35621721102686
524.0,05097.460,06271.530,03411.750,9.15,0754.000,7.69,114114,317514.85,183000.0,0,181.83223507138868,181.83223507138868
557.0,05190.170,05465.610,03275.050,9.14,0000,9.52,114114,317514.85,193900.0,0,144.73355390184085,144.73355390184085
768.0,03485.490,04919.840,03552.630,9.16,0135.000,6.67,124114,317514.85,186700.0,0,179.57283780606983,179.57283780606983
646.0,05155.370,05256.540,03451.950,9.16,0754.000,7.69,124114,317514.85,199600.0,0,168.57445327355614,168.57445327355614
1147.0,05481.820,06973.220,03451.950,9.16,0000,6.67,114114,317514.85,184000.0,0,167.48141144406148,167.48141144406148
508.0,04164.230,04404.020,03149.950,9.34,0754.000,7.69,124114,317514.85,176300.0,0,413.8792280854586,413.8792280854586
666.0,04720.590,05772.140,03362.250,9.14,0754.000,7.69,124114,317514.85,190900.0,0,262.5420737433462,262.5420737433462
507.0,04795.450,04885.170,03263.690,9.14,0135.000,6.67,124114,317514.85,196200.0,0,170.41428687640862,170.41428687640862
602.0,05526.100,05334.560,03362.250,9.14,01056.000,8.33,114114,317514.85,188400.0,0,451.96721466281434,451.96721466281434
528.0,05877.460,05877.330,03411.750,9.15,0000,0.00,114114,317514.85,193900.0,0,154.0843454899309,154.0843454899309
828.0,04469.120,04432.770,03362.250,9.14,0000,0.00,114114,317514.85,202100.0,0,137.52161301680272,137.52161301680272
975.0,05041.810,07890.730,03319.140,9.14,01056.000,8.33,124114,317514.85,196900.0,0,424.9157204075306,424.9157204075306
1118.0,04882.080,04687.760,03275.050,9.14,0000,0.00,124114,317514.85,183600.0,0,346.38369693894674,346.38369693894674
1596.0,04836.210,05093.820,03362.250,9.14,0000,0.00,124114,317514.85,197300.0,0,148.49511609699522,148.49511609699522
520.0,03863.970,04884.640,03263.690,9.14,0000,6.67,114114,317514.85,195100.0,0,396.172558275087,396.172558275087
1201.0,05431.730,04597.690,03562.640,9.16,0456.000,8.33,124114,317514.85,189100.0,0,373.68826679697827,373.68826679697827
563.0,04570.790,04641.810,03097.540,9.34,0000,0.00,124114,317514.85,189500.0,0,161.3300000082328,161.3300000082328
156.0,04898.850,028.730,03362.250,9.14,01056.000,8.33,114114,317514.85,191800.0,0,148.99927109840448,148.99927109840448
692.0,06411.120,07039.620,03362.250,9.14,096.000,8.33,114114,317514.85,196200.0,0,165.00918585748673,165.00918585748673
796.0,05561.010,05668.910,03562.640,9.16,0000,9.52,114114,317514.85,207100.0,0,159.16170650268504,159.16170650268504
1169.0,04773.470,05267.690,03263.690,9.14,0000,9.52,114114,317514.85,192700.0,0,172.8734657898259,172.8734657898259
396.0,02940.160,02045.340,0127.330,9.41,0552.000,8.33,124114,317514.85,180700.0,0,160.86423821953363,160.86423821953363
691.0,05152.800,05544.680,03602.680,9.17,0000,0.00,124114,317514.85,181400.0,0,439.6231296240301,439.6231296240301
616.0,05507.270,05123.050,03362.250,9.14,0135.000,6.67,124114,317514.85,191400.0,0,156.48114407704534,156.48114407704534
615.0,07674.270,05867.600,03372.120,9.14,01176.000,8.33,114114,317514.85,181100.0,0,154.78363071946725,154.78363071946725
559.0,05654.630,05691.480,03362.250,9.14,0000,0.00,124114,317514.85,194500.0,0,173.40447851021946,173.40447851021946
629.0,05150.830,05230.210,03319.140,9.14,0135.000,6.67,124114,317514.85,200400.0,0,176.26611284474203,176.26611284474203
674.0,05352.470,04413.950,03362.250,9.14,01056.000,8.33,124114,317514.85,186200.0,0,145.46531639604453,145.46531639604453
500.0,04747.820,03793.780,03263.690,9.14,0135.000,6.67,124114,317514.85,191600.0,0,213.49879446656135,213.49879446656135
643.0,04565.070,05487.340,03275.050,9.14,0135.000,6.67,124114,317514.85,172700.0,0,152.95627042741162,152.95627042741162
543.0,06136.260,05716.760,03552.630,9.16,0000,0.00,124114,317514.85,193000.0,0,170.37031167159682,170.37031167159682
705.0,05586.320,05871.940,03642.720,9.18,0819.000,7.69,124114,317514.85,198400.0,0,167.73336815759816,167.73336815759816
624.0,05500.430,05583.460,03263.690,9.14,01056.000,8.33,114114,317514.85,184800.0,0,291.3236013365968,291.3236013365968
0.0,05237.300,05.140,03275.050,9.14,01056.000,8.33,124114,317514.85,190200.0,0,164.23939766944775,164.23939766944775
969.0,05850.620,04655.950,03372.120,9.14,01176.000,8.33,114114,317514.85,195800.0,0,172.35210832281751,172.35210832281751
542.0,04906.670,05095.560,03263.690,9.14,0720.000,6.67,124114,317514.85,192900.0,0,168.65900440180081,168.65900440180081
786.0,03890.880,04032.800,0219.020,9.60,0000,10.00,114114,317514.85,192200.0,0,163.42997631206967,163.42997631206967
1084.0,05324.850,08420.190,03362.250,9.14,0000,0.00,124114,317514.85,178900.0,0,167.39158900839894,167.39158900839894
523.0,04641.390,04733.040,03149.950,9.34,0336.000,8.33,114114,317514.85,190000.0,0,318.648943938273,318.648943938273
475.0,03427.650,03180.000,03642.720,9.18,0000,0.00,114114,317514.85,193300.0,0,162.1463076912564,162.1463076912564
294.0,02114.530,02003.190,0127.330,9.41,0552.000,8.33,124114,317514.85,201300.0,0,147.66551014366394,147.66551014366394
1210.0,04294.990,04912.850,03362.250,9.14,0000,6.67,124114,317514.85,193400.0,0,156.1049090542347,156.1049090542347
537.0,04537.890,04671.820,03319.140,9.14,0000,0.00,124114,317514.85,177800.0,0,481.42363525797145,481.42363525797145
649.0,06384.280,06569.200,03149.950,9.34,024.000,8.33,124114,317514.85,187400.0,0,479.06470281046944,479.06470281046944
553.0,04461.860,05300.190,03451.950,9.16,0816.000,8.33,114114,317514.85,195900.0,0,483.28507820493024,483.28507820493024
334.0,03165.580,03164.080,0157.890,9.47,0000,10.00,124114,317514.85,189900.0,0,143.39016251087665,143.39016251087665
724.0,05800.150,06008.700,03642.720,9.18,0000,6.67,114114,317514.85,180300.0,0,365.88565818134407,365.88565818134407
678.0,04652.760,05238.860,03319.140,9.14,0754.000,7.69,114114,317514.85,211700.0,0,180.10884212875357,180.10884212875357
354.0,03002.780,02823.530,0127.330,9.41,0552.000,8.33,124114,317514.85,172500.0,0,526.6209573752473,526.6209573752473
1510.0,05652.850,07508.560,03149.950,9.34,0000,0.00,124114,317514.85,201700.0,0,166.24786387263612,166.24786387263612
4033.0,06141.960,010438.230,03462.330,9.16,0000,6.67,114114,317514.85,180900.0,0,169.66493293475327,169.66493293475327
661.0,05157.420,07187.250,03319.140,9.14,0000,0.00,114114,317514.85,180400.0,0,446.08062285098356,446.08062285098356
659.0,04994.610,06811.870,03149.950,9.34,0492.000,8.33,124114,317514.85,188000.0,0,355.887167199573,355.887167199573
553.0,05899.230,05658.440,03602.680,9.17,0000,6.67,124114,317514.85,185400.0,0,274.6822215895053,274.6822215895053
536.0,05066.320,04677.160,03275.050,9.14,0000,0.00,114114,317514.85,193100.0,0,158.67805628461574,158.67805628461574
579.0,06067.870,05605.130,03319.140,9.14,01056.000,8.33,124114,317514.85,194900.0,0,155.14296475302265,155.14296475302265
774.0,06483.780,06521.460,03552.630,9.16,0000,0.00,124114,317514.85,187400.0,0,149.70102028921525,149.70102028921525
529.0,05925.340,06082.910,03451.950,9.16,0696.000,8.33,114114,317514.85,185700.0,0,164.2649341509963,164.2649341509963
1548.0,05596.400,06891.840,03552.630,9.16,0819.000,7.69,114114,317514.85,189000.0,0,150.98339323493187,150.98339323493187
230.0,02041.160,01664.770,0127.330,9.41,0552.000,8.33,124114,317514.85,178800.0,0,177.79788323224759,177.79788323224759
